item_id,item_name,brand,quantity,location
P-SYN-0001731,Granola Bars,Green Valley,5,Freezer
P-SYN-0001732,Protein Shake,SunBite,2,Freezer
P-SYN-0001733,Frozen Dumplings,PeakFuel,8,Fridge
P-SYN-0001734,Frozen Dumplings,FarmNest,4,Pantry
P-SYN-0001735,Whole Milk,Green Valley,4,Freezer
P-SYN-0001736,Chicken Nuggets,SunBite,6,Pantry
P-SYN-0001737,Fresh Salad Mix,SunBite,12,Fridge
P-SYN-0001738,Chicken Nuggets,DailySource,10,Freezer
P-SYN-0001739,Organic Spinach,FarmNest,4,Pantry
P-SYN-0001740,Granola Bars,PeakFuel,6,Freezer
P-SYN-0001741,Granola Bars,PeakFuel,7,Freezer
P-SYN-0001742,Granola Bars,Green Valley,4,Freezer
P-SYN-0001743,Fresh Salad Mix,PeakFuel,1,Fridge
P-SYN-0001744,Fresh Salad Mix,TrailJoy,3,Pantry
P-SYN-0001745,Whole Milk,DailySource,4,Freezer
P-SYN-0001746,Protein Shake,SunBite,6,Pantry
P-SYN-0001747,Chicken Nuggets,UrbanHarvest,8,Pantry
P-SYN-0001748,Greek Yogurt,FarmNest,11,Freezer
P-SYN-0001749,Protein Shake,SunBite,9,Freezer
P-SYN-0001750,Protein Shake,Green Valley,3,Pantry
P-SYN-0001751,Frozen Dumplings,UrbanHarvest,9,Freezer
P-SYN-0001752,Granola Bars,FarmNest,4,Fridge
P-SYN-0001753,Greek Yogurt,PeakFuel,2,Freezer
P-SYN-0001754,Whole Milk,SunBite,9,Freezer
P-SYN-0001755,Granola Bars,TrailJoy,10,Freezer
P-SYN-0001756,Fresh Salad Mix,Green Valley,8,Fridge
P-SYN-0001757,Granola Bars,PeakFuel,7,Freezer
P-SYN-0001758,Granola Bars,PureRoot,3,Pantry
P-SYN-0001759,Frozen Dumplings,UrbanHarvest,12,Pantry
P-SYN-0001760,Whole Milk,PeakFuel,11,Fridge
P-SYN-0001761,Chicken Nuggets,PeakFuel,12,Pantry
P-SYN-0001762,Frozen Dumplings,PureRoot,2,Freezer
P-SYN-0001763,Organic Spinach,UrbanHarvest,1,Fridge
P-SYN-0001764,Greek Yogurt,SunBite,9,Pantry
P-SYN-0001765,Frozen Dumplings,PureRoot,10,Pantry
P-SYN-0001766,Frozen Dumplings,PeakFuel,2,Fridge
P-SYN-0001767,Granola Bars,PeakFuel,11,Freezer
P-SYN-0001768,Fresh Salad Mix,Green Valley,12,Pantry
P-SYN-0001769,Granola Bars,TrailJoy,12,Freezer
P-SYN-0001770,Chicken Nuggets,PeakFuel,1,Pantry
P-SYN-0001771,Greek Yogurt,FarmNest,9,Freezer
P-SYN-0001772,Granola Bars,TrailJoy,4,Fridge
P-SYN-0001773,Greek Yogurt,PureRoot,11,Freezer
P-SYN-0001774,Organic Spinach,PureRoot,12,Fridge
P-SYN-0001775,Frozen Dumplings,TrailJoy,7,Freezer
P-SYN-0001776,Chicken Nuggets,DailySource,2,Pantry
P-SYN-0001777,Fresh Salad Mix,PureRoot,7,Freezer
P-SYN-0001778,Frozen Dumplings,Green Valley,3,Freezer
P-SYN-0001779,Fresh Salad Mix,TrailJoy,5,Fridge
P-SYN-0001780,Organic Spinach,FarmNest,3,Fridge
P-SYN-0001781,Protein Shake,PeakFuel,10,Pantry
P-SYN-0001782,Organic Spinach,SunBite,4,Pantry
P-SYN-0001783,Chicken Nuggets,PureRoot,9,Fridge
P-SYN-0001784,Fresh Salad Mix,DailySource,6,Pantry
P-SYN-0001785,Organic Spinach,SunBite,8,Freezer
P-SYN-0001786,Frozen Dumplings,UrbanHarvest,3,Pantry
P-SYN-0001787,Granola Bars,PeakFuel,7,Fridge
P-SYN-0001788,Granola Bars,PeakFuel,1,Pantry
P-SYN-0001789,Greek Yogurt,TrailJoy,4,Freezer
P-SYN-0001790,Frozen Dumplings,DailySource,5,Freezer
P-SYN-0001791,Whole Milk,PureRoot,5,Fridge
P-SYN-0001792,Fresh Salad Mix,Green Valley,2,Pantry
P-SYN-0001793,Fresh Salad Mix,TrailJoy,8,Fridge
P-SYN-0001794,Fresh Salad Mix,TrailJoy,2,Pantry
P-SYN-0001795,Whole Milk,PureRoot,10,Pantry
P-SYN-0001796,Whole Milk,UrbanHarvest,10,Fridge
P-SYN-0001797,Greek Yogurt,DailySource,11,Freezer
P-SYN-0001798,Fresh Salad Mix,PeakFuel,2,Freezer
P-SYN-0001799,Organic Spinach,Green Valley,4,Pantry
P-SYN-0001800,Whole Milk,Green Valley,3,Pantry
P-SYN-0001801,Whole Milk,UrbanHarvest,2,Pantry
P-SYN-0001802,Protein Shake,PeakFuel,5,Pantry
P-SYN-0001803,Granola Bars,PureRoot,8,Fridge
P-SYN-0001804,Greek Yogurt,TrailJoy,10,Fridge
P-SYN-0001805,Granola Bars,DailySource,4,Fridge
P-SYN-0001806,Frozen Dumplings,PeakFuel,6,Freezer
P-SYN-0001807,Fresh Salad Mix,SunBite,6,Pantry
P-SYN-0001808,Chicken Nuggets,PeakFuel,10,Fridge
P-SYN-0001809,Greek Yogurt,UrbanHarvest,2,Fridge
P-SYN-0001810,Granola Bars,DailySource,9,Pantry
P-SYN-0001811,Chicken Nuggets,UrbanHarvest,4,Fridge
P-SYN-0001812,Greek Yogurt,Green Valley,5,Fridge
P-SYN-0001813,Whole Milk,PeakFuel,4,Freezer
P-SYN-0001814,Chicken Nuggets,PureRoot,7,Fridge
P-SYN-0001815,Protein Shake,Green Valley,12,Pantry
P-SYN-0001816,Whole Milk,Green Valley,1,Fridge
P-SYN-0001817,Chicken Nuggets,TrailJoy,2,Freezer
P-SYN-0001818,Protein Shake,SunBite,6,Fridge
P-SYN-0001819,Frozen Dumplings,PeakFuel,4,Freezer
P-SYN-0001820,Chicken Nuggets,PureRoot,3,Pantry
P-SYN-0001821,Frozen Dumplings,Green Valley,8,Pantry
P-SYN-0001822,Frozen Dumplings,DailySource,2,Fridge
P-SYN-0001823,Fresh Salad Mix,UrbanHarvest,7,Freezer
P-SYN-0001824,Greek Yogurt,UrbanHarvest,8,Fridge
P-SYN-0001825,Fresh Salad Mix,Green Valley,3,Freezer
P-SYN-0001826,Protein Shake,TrailJoy,12,Fridge
P-SYN-0001827,Whole Milk,PeakFuel,3,Pantry
P-SYN-0001828,Protein Shake,Green Valley,7,Fridge
P-SYN-0001829,Organic Spinach,FarmNest,4,Fridge
P-SYN-0001830,Greek Yogurt,PureRoot,6,Pantry
P-SYN-0001831,Whole Milk,Green Valley,11,Freezer
P-SYN-0001832,Greek Yogurt,FarmNest,5,Pantry
P-SYN-0001833,Frozen Dumplings,SunBite,5,Fridge
P-SYN-0001834,Organic Spinach,PureRoot,7,Freezer
P-SYN-0001835,Organic Spinach,SunBite,6,Fridge
P-SYN-0001836,Granola Bars,UrbanHarvest,12,Pantry
P-SYN-0001837,Greek Yogurt,Green Valley,2,Freezer
P-SYN-0001838,Fresh Salad Mix,TrailJoy,4,Pantry
P-SYN-0001839,Greek Yogurt,FarmNest,3,Fridge
P-SYN-0001840,Granola Bars,Green Valley,1,Freezer
P-SYN-0001841,Protein Shake,FarmNest,3,Pantry
P-SYN-0001842,Greek Yogurt,Green Valley,6,Freezer
P-SYN-0001843,Greek Yogurt,Green Valley,2,Pantry
P-SYN-0001844,Organic Spinach,SunBite,2,Fridge
P-SYN-0001845,Granola Bars,PeakFuel,4,Fridge
P-SYN-0001846,Frozen Dumplings,TrailJoy,4,Pantry
P-SYN-0001847,Greek Yogurt,UrbanHarvest,3,Pantry
P-SYN-0001848,Fresh Salad Mix,SunBite,4,Fridge
P-SYN-0001849,Protein Shake,PeakFuel,6,Freezer
P-SYN-0001850,Granola Bars,UrbanHarvest,3,Fridge
P-SYN-0001851,Granola Bars,FarmNest,9,Freezer
P-SYN-0001852,Granola Bars,PeakFuel,10,Freezer
P-SYN-0001853,Fresh Salad Mix,Green Valley,3,Freezer
P-SYN-0001854,Fresh Salad Mix,PureRoot,4,Freezer
P-SYN-0001855,Greek Yogurt,Green Valley,12,Pantry
P-SYN-0001856,Whole Milk,TrailJoy,7,Freezer
P-SYN-0001857,Chicken Nuggets,TrailJoy,5,Pantry
P-SYN-0001858,Whole Milk,FarmNest,10,Freezer
P-SYN-0001859,Protein Shake,UrbanHarvest,7,Fridge
P-SYN-0001860,Whole Milk,FarmNest,7,Freezer
P-SYN-0001861,Whole Milk,UrbanHarvest,10,Fridge
P-SYN-0001862,Granola Bars,DailySource,7,Fridge
P-SYN-0001863,Whole Milk,TrailJoy,11,Pantry
P-SYN-0001864,Organic Spinach,PureRoot,7,Freezer
P-SYN-0001865,Frozen Dumplings,PeakFuel,8,Freezer
P-SYN-0001866,Protein Shake,TrailJoy,7,Pantry
P-SYN-0001867,Whole Milk,FarmNest,5,Freezer
P-SYN-0001868,Granola Bars,PureRoot,7,Pantry
P-SYN-0001869,Whole Milk,TrailJoy,6,Fridge
P-SYN-0001870,Fresh Salad Mix,FarmNest,11,Pantry
P-SYN-0001871,Whole Milk,TrailJoy,3,Freezer
P-SYN-0001872,Protein Shake,PureRoot,8,Pantry
P-SYN-0001873,Greek Yogurt,PeakFuel,2,Freezer
P-SYN-0001874,Chicken Nuggets,SunBite,3,Pantry
P-SYN-0001875,Chicken Nuggets,PureRoot,4,Pantry
P-SYN-0001876,Protein Shake,UrbanHarvest,5,Fridge
P-SYN-0001877,Granola Bars,PureRoot,9,Freezer
P-SYN-0001878,Fresh Salad Mix,TrailJoy,11,Pantry
P-SYN-0001879,Organic Spinach,PureRoot,2,Freezer
P-SYN-0001880,Greek Yogurt,PeakFuel,10,Freezer
P-SYN-0001881,Protein Shake,SunBite,7,Fridge
P-SYN-0001882,Whole Milk,TrailJoy,11,Pantry
P-SYN-0001883,Frozen Dumplings,SunBite,7,Pantry
P-SYN-0001884,Protein Shake,DailySource,2,Fridge
P-SYN-0001885,Protein Shake,Green Valley,8,Fridge
P-SYN-0001886,Chicken Nuggets,FarmNest,7,Fridge
P-SYN-0001887,Chicken Nuggets,FarmNest,1,Fridge
P-SYN-0001888,Granola Bars,PureRoot,8,Pantry
P-SYN-0001889,Organic Spinach,FarmNest,7,Pantry
P-SYN-0001890,Granola Bars,TrailJoy,2,Fridge
P-SYN-0001891,Frozen Dumplings,PeakFuel,7,Fridge
P-SYN-0001892,Granola Bars,DailySource,7,Fridge
P-SYN-0001893,Whole Milk,PeakFuel,3,Pantry
P-SYN-0001894,Greek Yogurt,PureRoot,12,Freezer
P-SYN-0001895,Whole Milk,PureRoot,4,Fridge
P-SYN-0001896,Frozen Dumplings,DailySource,3,Pantry
P-SYN-0001897,Granola Bars,Green Valley,4,Freezer
P-SYN-0001898,Granola Bars,SunBite,11,Fridge
P-SYN-0001899,Greek Yogurt,PureRoot,12,Freezer
P-SYN-0001900,Granola Bars,DailySource,2,Pantry
P-SYN-0001901,Fresh Salad Mix,DailySource,11,Fridge
P-SYN-0001902,Fresh Salad Mix,TrailJoy,4,Freezer
P-SYN-0001903,Protein Shake,SunBite,1,Fridge
P-SYN-0001904,Fresh Salad Mix,SunBite,3,Freezer
P-SYN-0001905,Organic Spinach,SunBite,7,Pantry
P-SYN-0001906,Protein Shake,PeakFuel,12,Pantry
P-SYN-0001907,Organic Spinach,SunBite,4,Fridge
P-SYN-0001908,Protein Shake,PeakFuel,5,Fridge
P-SYN-0001909,Chicken Nuggets,PureRoot,8,Pantry
P-SYN-0001910,Protein Shake,PeakFuel,9,Fridge
P-SYN-0001911,Granola Bars,Green Valley,10,Pantry
P-SYN-0001912,Granola Bars,SunBite,12,Fridge
P-SYN-0001913,Frozen Dumplings,PureRoot,8,Pantry
P-SYN-0001914,Protein Shake,Green Valley,2,Freezer
P-SYN-0001915,Frozen Dumplings,SunBite,7,Fridge
P-SYN-0001916,Granola Bars,SunBite,1,Fridge
P-SYN-0001917,Granola Bars,FarmNest,1,Fridge
P-SYN-0001918,Fresh Salad Mix,PureRoot,2,Freezer
P-SYN-0001919,Organic Spinach,SunBite,10,Pantry
P-SYN-0001920,Organic Spinach,TrailJoy,5,Fridge
P-SYN-0001921,Frozen Dumplings,TrailJoy,5,Pantry
P-SYN-0001922,Whole Milk,PeakFuel,9,Freezer
P-SYN-0001923,Greek Yogurt,Green Valley,4,Freezer
P-SYN-0001924,Protein Shake,SunBite,7,Fridge
P-SYN-0001925,Chicken Nuggets,SunBite,8,Pantry
P-SYN-0001926,Frozen Dumplings,TrailJoy,9,Freezer
P-SYN-0001927,Organic Spinach,SunBite,6,Freezer
P-SYN-0001928,Frozen Dumplings,SunBite,8,Fridge
P-SYN-0001929,Protein Shake,FarmNest,12,Fridge
P-SYN-0001930,Granola Bars,Green Valley,3,Freezer
P-SYN-0001931,Chicken Nuggets,Green Valley,3,Pantry
P-SYN-0001932,Frozen Dumplings,PeakFuel,2,Fridge
P-SYN-0001933,Greek Yogurt,DailySource,11,Freezer
P-SYN-0001934,Whole Milk,FarmNest,8,Pantry
P-SYN-0001935,Frozen Dumplings,TrailJoy,7,Freezer
P-SYN-0001936,Whole Milk,DailySource,7,Freezer
P-SYN-0001937,Fresh Salad Mix,TrailJoy,10,Fridge
P-SYN-0001938,Protein Shake,SunBite,1,Pantry
P-SYN-0001939,Chicken Nuggets,PeakFuel,10,Fridge
P-SYN-0001940,Fresh Salad Mix,SunBite,10,Freezer
P-SYN-0001941,Greek Yogurt,TrailJoy,11,Fridge
P-SYN-0001942,Frozen Dumplings,UrbanHarvest,5,Fridge
P-SYN-0001943,Frozen Dumplings,TrailJoy,2,Freezer
P-SYN-0001944,Protein Shake,UrbanHarvest,1,Freezer
P-SYN-0001945,Fresh Salad Mix,FarmNest,7,Fridge
P-SYN-0001946,Fresh Salad Mix,PeakFuel,6,Freezer
P-SYN-0001947,Greek Yogurt,UrbanHarvest,3,Pantry
P-SYN-0001948,Chicken Nuggets,PeakFuel,2,Fridge
P-SYN-0001949,Greek Yogurt,UrbanHarvest,5,Freezer
P-SYN-0001950,Frozen Dumplings,DailySource,10,Pantry
P-SYN-0001951,Granola Bars,UrbanHarvest,7,Freezer
P-SYN-0001952,Granola Bars,TrailJoy,1,Fridge
P-SYN-0001953,Whole Milk,SunBite,10,Pantry
P-SYN-0001954,Whole Milk,PureRoot,8,Freezer
P-SYN-0001955,Fresh Salad Mix,TrailJoy,6,Freezer
P-SYN-0001956,Granola Bars,FarmNest,3,Freezer
P-SYN-0001957,Frozen Dumplings,DailySource,3,Freezer
P-SYN-0001958,Fresh Salad Mix,FarmNest,11,Freezer
P-SYN-0001959,Fresh Salad Mix,UrbanHarvest,1,Freezer
P-SYN-0001960,Fresh Salad Mix,Green Valley,8,Fridge
P-SYN-0001961,Organic Spinach,SunBite,5,Pantry
P-SYN-0001962,Granola Bars,SunBite,4,Fridge
P-SYN-0001963,Fresh Salad Mix,PureRoot,3,Freezer
P-SYN-0001964,Organic Spinach,DailySource,2,Fridge
P-SYN-0001965,Organic Spinach,PureRoot,7,Pantry
P-SYN-0001966,Organic Spinach,PeakFuel,2,Freezer
P-SYN-0001967,Greek Yogurt,FarmNest,1,Freezer
P-SYN-0001968,Fresh Salad Mix,FarmNest,4,Pantry
P-SYN-0001969,Frozen Dumplings,SunBite,6,Pantry
P-SYN-0001970,Greek Yogurt,FarmNest,4,Fridge
P-SYN-0001971,Greek Yogurt,FarmNest,3,Pantry
P-SYN-0001972,Greek Yogurt,PeakFuel,1,Pantry
P-SYN-0001973,Granola Bars,DailySource,6,Fridge
P-SYN-0001974,Protein Shake,UrbanHarvest,10,Pantry
P-SYN-0001975,Granola Bars,Green Valley,1,Freezer
P-SYN-0001976,Frozen Dumplings,Green Valley,12,Pantry
P-SYN-0001977,Granola Bars,DailySource,10,Fridge
P-SYN-0001978,Protein Shake,UrbanHarvest,2,Pantry
P-SYN-0001979,Frozen Dumplings,TrailJoy,6,Pantry
P-SYN-0001980,Organic Spinach,UrbanHarvest,4,Freezer
P-SYN-0001981,Chicken Nuggets,FarmNest,3,Pantry
P-SYN-0001982,Greek Yogurt,Green Valley,7,Freezer
P-SYN-0001983,Frozen Dumplings,UrbanHarvest,8,Pantry
P-SYN-0001984,Organic Spinach,DailySource,9,Fridge
P-SYN-0001985,Organic Spinach,FarmNest,9,Fridge
P-SYN-0001986,Frozen Dumplings,Green Valley,5,Fridge
P-SYN-0001987,Granola Bars,UrbanHarvest,4,Freezer
P-SYN-0001988,Frozen Dumplings,UrbanHarvest,3,Pantry
P-SYN-0001989,Frozen Dumplings,PeakFuel,5,Freezer
P-SYN-0001990,Fresh Salad Mix,DailySource,5,Pantry
P-SYN-0001991,Greek Yogurt,Green Valley,3,Fridge
P-SYN-0001992,Protein Shake,Green Valley,7,Fridge
P-SYN-0001993,Whole Milk,DailySource,9,Pantry
P-SYN-0001994,Organic Spinach,TrailJoy,8,Pantry
P-SYN-0001995,Frozen Dumplings,FarmNest,2,Fridge
P-SYN-0001996,Chicken Nuggets,PeakFuel,4,Pantry
P-SYN-0001997,Fresh Salad Mix,Green Valley,6,Freezer
P-SYN-0001998,Whole Milk,UrbanHarvest,8,Freezer
P-SYN-0001999,Granola Bars,Green Valley,9,Freezer
P-SYN-0002000,Greek Yogurt,Green Valley,7,Pantry
P-SYN-0002001,Fresh Salad Mix,Green Valley,12,Freezer
P-SYN-0002002,Whole Milk,FarmNest,9,Pantry
P-SYN-0002003,Fresh Salad Mix,Green Valley,7,Fridge
P-SYN-0002004,Organic Spinach,PureRoot,6,Freezer
P-SYN-0002005,Chicken Nuggets,TrailJoy,4,Freezer
P-SYN-0002006,Granola Bars,UrbanHarvest,8,Fridge
P-SYN-0002007,Frozen Dumplings,PureRoot,6,Fridge
P-SYN-0002008,Chicken Nuggets,PureRoot,2,Fridge
P-SYN-0002009,Fresh Salad Mix,SunBite,5,Pantry
P-SYN-0002010,Organic Spinach,FarmNest,6,Fridge
P-SYN-0002011,Organic Spinach,PeakFuel,4,Freezer
P-SYN-0002012,Fresh Salad Mix,FarmNest,11,Pantry
P-SYN-0002013,Fresh Salad Mix,PeakFuel,5,Freezer
P-SYN-0002014,Chicken Nuggets,DailySource,3,Freezer
P-SYN-0002015,Organic Spinach,PeakFuel,11,Fridge
P-SYN-0002016,Protein Shake,FarmNest,5,Fridge
P-SYN-0002017,Protein Shake,PeakFuel,9,Fridge
P-SYN-0002018,Organic Spinach,PeakFuel,2,Freezer
P-SYN-0002019,Greek Yogurt,PeakFuel,2,Pantry
P-SYN-0002020,Whole Milk,UrbanHarvest,4,Freezer
P-SYN-0002021,Frozen Dumplings,UrbanHarvest,9,Freezer
P-SYN-0002022,Whole Milk,DailySource,5,Pantry
P-SYN-0002023,Organic Spinach,PureRoot,3,Freezer
P-SYN-0002024,Fresh Salad Mix,Green Valley,3,Freezer
P-SYN-0002025,Greek Yogurt,UrbanHarvest,8,Fridge
P-SYN-0002026,Protein Shake,TrailJoy,4,Pantry
P-SYN-0002027,Greek Yogurt,UrbanHarvest,11,Pantry
P-SYN-0002028,Granola Bars,UrbanHarvest,3,Fridge
P-SYN-0002029,Frozen Dumplings,UrbanHarvest,11,Pantry
P-SYN-0002030,Greek Yogurt,PureRoot,4,Fridge
P-SYN-0002031,Granola Bars,Green Valley,3,Pantry
P-SYN-0002032,Fresh Salad Mix,PureRoot,3,Pantry
P-SYN-0002033,Frozen Dumplings,DailySource,3,Fridge
P-SYN-0002034,Chicken Nuggets,PeakFuel,3,Pantry
P-SYN-0002035,Greek Yogurt,FarmNest,1,Freezer
P-SYN-0002036,Frozen Dumplings,PureRoot,8,Pantry
P-SYN-0002037,Greek Yogurt,SunBite,6,Pantry
P-SYN-0002038,Protein Shake,FarmNest,7,Freezer
P-SYN-0002039,Protein Shake,DailySource,1,Freezer
P-SYN-0002040,Protein Shake,FarmNest,6,Fridge
P-SYN-0002041,Protein Shake,SunBite,4,Pantry
P-SYN-0002042,Greek Yogurt,Green Valley,5,Pantry
P-SYN-0002043,Whole Milk,Green Valley,3,Fridge
P-SYN-0002044,Organic Spinach,PureRoot,2,Pantry
P-SYN-0002045,Organic Spinach,SunBite,10,Fridge
P-SYN-0002046,Protein Shake,TrailJoy,6,Pantry
P-SYN-0002047,Protein Shake,DailySource,10,Freezer
P-SYN-0002048,Frozen Dumplings,Green Valley,1,Fridge
P-SYN-0002049,Organic Spinach,FarmNest,12,Pantry
P-SYN-0002050,Whole Milk,PureRoot,2,Freezer
P-SYN-0002051,Greek Yogurt,FarmNest,6,Freezer
P-SYN-0002052,Granola Bars,DailySource,2,Pantry
P-SYN-0002053,Whole Milk,UrbanHarvest,10,Freezer
P-SYN-0002054,Organic Spinach,DailySource,10,Pantry
P-SYN-0002055,Greek Yogurt,TrailJoy,1,Freezer
P-SYN-0002056,Whole Milk,TrailJoy,3,Pantry
P-SYN-0002057,Protein Shake,SunBite,7,Pantry
P-SYN-0002058,Chicken Nuggets,DailySource,9,Fridge
P-SYN-0002059,Granola Bars,UrbanHarvest,7,Freezer
P-SYN-0002060,Chicken Nuggets,PeakFuel,4,Freezer
P-SYN-0002061,Organic Spinach,SunBite,10,Freezer
P-SYN-0002062,Whole Milk,TrailJoy,11,Pantry
P-SYN-0002063,Frozen Dumplings,SunBite,11,Freezer
P-SYN-0002064,Chicken Nuggets,PureRoot,7,Pantry
P-SYN-0002065,Fresh Salad Mix,UrbanHarvest,1,Freezer
P-SYN-0002066,Greek Yogurt,DailySource,11,Freezer
P-SYN-0002067,Frozen Dumplings,FarmNest,1,Pantry
P-SYN-0002068,Greek Yogurt,SunBite,12,Pantry
P-SYN-0002069,Whole Milk,DailySource,9,Fridge
P-SYN-0002070,Fresh Salad Mix,SunBite,12,Pantry
P-SYN-0002071,Organic Spinach,FarmNest,3,Fridge
P-SYN-0002072,Frozen Dumplings,SunBite,7,Freezer
P-SYN-0002073,Chicken Nuggets,Green Valley,7,Pantry
P-SYN-0002074,Chicken Nuggets,PureRoot,4,Freezer
P-SYN-0002075,Protein Shake,FarmNest,3,Fridge
P-SYN-0002076,Chicken Nuggets,SunBite,9,Freezer
P-SYN-0002077,Greek Yogurt,SunBite,3,Freezer
P-SYN-0002078,Granola Bars,UrbanHarvest,7,Fridge
P-SYN-0002079,Chicken Nuggets,SunBite,2,Freezer
P-SYN-0002080,Greek Yogurt,PeakFuel,4,Fridge
P-SYN-0002081,Organic Spinach,Green Valley,12,Fridge
P-SYN-0002082,Chicken Nuggets,UrbanHarvest,4,Pantry
P-SYN-0002083,Greek Yogurt,TrailJoy,12,Pantry
P-SYN-0002084,Frozen Dumplings,TrailJoy,3,Freezer
P-SYN-0002085,Fresh Salad Mix,UrbanHarvest,10,Pantry
P-SYN-0002086,Fresh Salad Mix,PureRoot,10,Fridge
P-SYN-0002087,Greek Yogurt,DailySource,9,Pantry
P-SYN-0002088,Granola Bars,SunBite,8,Pantry
P-SYN-0002089,Protein Shake,DailySource,7,Freezer
P-SYN-0002090,Frozen Dumplings,UrbanHarvest,4,Pantry
P-SYN-0002091,Greek Yogurt,Green Valley,2,Fridge
P-SYN-0002092,Granola Bars,Green Valley,7,Freezer
P-SYN-0002093,Greek Yogurt,PureRoot,7,Freezer
P-SYN-0002094,Greek Yogurt,PureRoot,8,Fridge
P-SYN-0002095,Whole Milk,SunBite,3,Freezer
P-SYN-0002096,Greek Yogurt,PeakFuel,6,Freezer
P-SYN-0002097,Protein Shake,TrailJoy,8,Freezer
P-SYN-0002098,Fresh Salad Mix,UrbanHarvest,7,Pantry
P-SYN-0002099,Chicken Nuggets,PureRoot,5,Pantry
P-SYN-0002100,Chicken Nuggets,PeakFuel,10,Freezer
P-SYN-0002101,Greek Yogurt,FarmNest,5,Pantry
P-SYN-0002102,Granola Bars,UrbanHarvest,2,Fridge
P-SYN-0002103,Granola Bars,PureRoot,11,Fridge
P-SYN-0002104,Whole Milk,Green Valley,7,Pantry
P-SYN-0002105,Greek Yogurt,PureRoot,6,Freezer
P-SYN-0002106,Whole Milk,SunBite,3,Pantry
P-SYN-0002107,Organic Spinach,PureRoot,3,Freezer
P-SYN-0002108,Fresh Salad Mix,DailySource,3,Pantry
P-SYN-0002109,Protein Shake,UrbanHarvest,12,Fridge
P-SYN-0002110,Chicken Nuggets,TrailJoy,5,Pantry
P-SYN-0002111,Granola Bars,FarmNest,2,Fridge
P-SYN-0002112,Frozen Dumplings,PeakFuel,7,Pantry
P-SYN-0002113,Whole Milk,Green Valley,3,Fridge
P-SYN-0002114,Protein Shake,PeakFuel,8,Freezer
P-SYN-0002115,Organic Spinach,PeakFuel,6,Freezer
P-SYN-0002116,Chicken Nuggets,FarmNest,6,Fridge
P-SYN-0002117,Granola Bars,Green Valley,8,Fridge
P-SYN-0002118,Protein Shake,TrailJoy,11,Pantry
P-SYN-0002119,Greek Yogurt,SunBite,5,Freezer
P-SYN-0002120,Greek Yogurt,TrailJoy,4,Freezer
P-SYN-0002121,Greek Yogurt,Green Valley,10,Pantry
P-SYN-0002122,Granola Bars,UrbanHarvest,2,Pantry
P-SYN-0002123,Fresh Salad Mix,DailySource,7,Pantry
P-SYN-0002124,Chicken Nuggets,Green Valley,7,Fridge
P-SYN-0002125,Fresh Salad Mix,TrailJoy,11,Fridge
P-SYN-0002126,Fresh Salad Mix,TrailJoy,1,Fridge
P-SYN-0002127,Frozen Dumplings,FarmNest,3,Fridge
P-SYN-0002128,Organic Spinach,PeakFuel,9,Freezer
P-SYN-0002129,Greek Yogurt,PureRoot,5,Pantry
P-SYN-0002130,Protein Shake,TrailJoy,4,Freezer
P-SYN-0002131,Chicken Nuggets,PureRoot,1,Pantry
P-SYN-0002132,Greek Yogurt,PureRoot,8,Pantry
P-SYN-0002133,Frozen Dumplings,TrailJoy,7,Fridge
P-SYN-0002134,Whole Milk,PeakFuel,10,Freezer
P-SYN-0002135,Fresh Salad Mix,FarmNest,1,Pantry
P-SYN-0002136,Whole Milk,PureRoot,5,Pantry
P-SYN-0002137,Organic Spinach,SunBite,4,Fridge
P-SYN-0002138,Granola Bars,UrbanHarvest,2,Pantry
P-SYN-0002139,Protein Shake,UrbanHarvest,1,Pantry
P-SYN-0002140,Organic Spinach,SunBite,2,Freezer
P-SYN-0002141,Granola Bars,PureRoot,2,Freezer
P-SYN-0002142,Whole Milk,Green Valley,9,Fridge
P-SYN-0002143,Protein Shake,Green Valley,5,Freezer
P-SYN-0002144,Frozen Dumplings,Green Valley,5,Fridge
P-SYN-0002145,Granola Bars,TrailJoy,2,Freezer
P-SYN-0002146,Fresh Salad Mix,PureRoot,9,Freezer
P-SYN-0002147,Frozen Dumplings,TrailJoy,6,Fridge
P-SYN-0002148,Frozen Dumplings,PeakFuel,9,Pantry
P-SYN-0002149,Protein Shake,DailySource,5,Freezer
P-SYN-0002150,Whole Milk,UrbanHarvest,9,Fridge
P-SYN-0002151,Protein Shake,Green Valley,10,Pantry
P-SYN-0002152,Organic Spinach,SunBite,7,Pantry
P-SYN-0002153,Whole Milk,PureRoot,5,Freezer
P-SYN-0002154,Frozen Dumplings,DailySource,8,Pantry
P-SYN-0002155,Granola Bars,Green Valley,2,Pantry
P-SYN-0002156,Organic Spinach,FarmNest,8,Pantry
P-SYN-0002157,Frozen Dumplings,PureRoot,10,Pantry
P-SYN-0002158,Protein Shake,DailySource,12,Fridge
P-SYN-0002159,Fresh Salad Mix,SunBite,2,Freezer
P-SYN-0002160,Fresh Salad Mix,PureRoot,9,Freezer
P-SYN-0002161,Frozen Dumplings,SunBite,10,Pantry
P-SYN-0002162,Chicken Nuggets,PureRoot,8,Freezer
P-SYN-0002163,Protein Shake,TrailJoy,3,Freezer
P-SYN-0002164,Frozen Dumplings,DailySource,1,Pantry
P-SYN-0002165,Whole Milk,Green Valley,6,Pantry
P-SYN-0002166,Protein Shake,UrbanHarvest,4,Freezer
