recall_id,event_date,product_name,brand,reason,classification,states
R-SYN-0001294,2025-12-22,Whole Milk,UrbanHarvest,Packaging integrity issue,I,ALL
R-SYN-0001295,2026-03-05,Whole Milk,TrailJoy,Undeclared peanut allergen,III,WA;OR;NV;TX
R-SYN-0001296,2025-12-05,Whole Milk,UrbanHarvest,Listeria monocytogenes risk,I,CA;UT
R-SYN-0001297,2025-12-25,Frozen Dumplings,PureRoot,Listeria monocytogenes risk,I,WA;UT
R-SYN-0001298,2026-03-27,Granola Bars,SunBite,Listeria monocytogenes risk,II,OR;TX;CA;NV
R-SYN-0001299,2026-01-26,Fresh Salad Mix,Green Valley,Potential E. coli contamination,II,TX;NV
R-SYN-0001300,2026-03-07,Granola Bars,UrbanHarvest,Listeria monocytogenes risk,II,ALL
R-SYN-0001301,2026-02-24,Chicken Nuggets,TrailJoy,Potential E. coli contamination,I,NV;OR;WA
R-SYN-0001302,2026-03-20,Protein Shake,PureRoot,Packaging integrity issue,I,UT;WA;CO;CA
R-SYN-0001303,2026-01-27,Fresh Salad Mix,UrbanHarvest,Packaging integrity issue,II,CA;NV;CO;TX
R-SYN-0001304,2026-02-02,Whole Milk,DailySource,Packaging integrity issue,I,TX;UT
R-SYN-0001305,2026-01-19,Greek Yogurt,TrailJoy,Listeria monocytogenes risk,II,ALL
R-SYN-0001306,2026-02-08,Chicken Nuggets,TrailJoy,Potential E. coli contamination,II,AZ;NY;CA
R-SYN-0001307,2026-02-18,Fresh Salad Mix,Green Valley,Possible metal fragments,II,UT;CO;NY
R-SYN-0001308,2026-01-07,Protein Shake,UrbanHarvest,Listeria monocytogenes risk,II,TX;UT;WA;AZ
R-SYN-0001309,2026-03-22,Fresh Salad Mix,FarmNest,Potential E. coli contamination,I,WA;CO
R-SYN-0001310,2025-12-10,Frozen Dumplings,Green Valley,Listeria monocytogenes risk,II,CO;NY;AZ;OR
R-SYN-0001311,2026-02-06,Fresh Salad Mix,Green Valley,Possible metal fragments,I,OR;AZ;UT;NY
R-SYN-0001312,2026-01-18,Greek Yogurt,FarmNest,Possible metal fragments,II,AZ;OR;WA;NV
R-SYN-0001313,2026-03-05,Whole Milk,FarmNest,Undeclared peanut allergen,II,AZ;NV
R-SYN-0001314,2026-03-09,Greek Yogurt,DailySource,Potential E. coli contamination,III,ALL
R-SYN-0001315,2026-01-01,Protein Shake,TrailJoy,Potential E. coli contamination,II,CO;NY
R-SYN-0001316,2026-03-23,Whole Milk,TrailJoy,Possible metal fragments,II,OR;NV;UT
R-SYN-0001317,2025-12-28,Granola Bars,UrbanHarvest,Packaging integrity issue,II,UT;WA;CA;OR
R-SYN-0001318,2026-03-12,Frozen Dumplings,TrailJoy,Possible metal fragments,I,UT;NV
R-SYN-0001319,2026-02-17,Granola Bars,DailySource,Undeclared peanut allergen,I,TX;NY
R-SYN-0001320,2026-03-13,Greek Yogurt,DailySource,Potential E. coli contamination,I,NY;CO
R-SYN-0001321,2026-02-05,Chicken Nuggets,UrbanHarvest,Possible metal fragments,II,ALL
R-SYN-0001322,2026-01-19,Fresh Salad Mix,PureRoot,Listeria monocytogenes risk,II,AZ;TX;OR;CO
R-SYN-0001323,2026-03-10,Granola Bars,FarmNest,Listeria monocytogenes risk,II,TX;NV;AZ
R-SYN-0001324,2026-02-15,Greek Yogurt,Green Valley,Possible metal fragments,III,NV;WA;OR
R-SYN-0001325,2026-01-19,Protein Shake,PureRoot,Possible metal fragments,I,WA;CO
R-SYN-0001326,2026-02-13,Protein Shake,Green Valley,Packaging integrity issue,I,ALL
R-SYN-0001327,2026-02-12,Granola Bars,Green Valley,Packaging integrity issue,I,CO;NV;CA;AZ
R-SYN-0001328,2025-12-31,Granola Bars,PeakFuel,Potential E. coli contamination,III,CO;UT;WA;TX
R-SYN-0001329,2026-01-30,Frozen Dumplings,Green Valley,Possible metal fragments,I,NY;UT
R-SYN-0001330,2026-03-21,Fresh Salad Mix,SunBite,Potential E. coli contamination,II,TX;OR;NV
R-SYN-0001331,2026-03-07,Organic Spinach,UrbanHarvest,Possible metal fragments,III,AZ;CA;UT;WA
R-SYN-0001332,2026-02-06,Organic Spinach,SunBite,Undeclared peanut allergen,III,OR;TX;CO;WA
R-SYN-0001333,2026-03-26,Granola Bars,TrailJoy,Packaging integrity issue,II,OR;UT
R-SYN-0001334,2026-01-19,Whole Milk,SunBite,Possible metal fragments,II,CO;TX
R-SYN-0001335,2026-03-17,Frozen Dumplings,FarmNest,Potential E. coli contamination,I,NY;CA
R-SYN-0001336,2026-03-04,Whole Milk,DailySource,Potential E. coli contamination,III,WA;NY;CO
R-SYN-0001337,2026-03-25,Fresh Salad Mix,PeakFuel,Undeclared peanut allergen,I,WA;UT;NY
R-SYN-0001338,2025-12-08,Protein Shake,FarmNest,Possible metal fragments,I,CO;AZ
R-SYN-0001339,2026-01-16,Whole Milk,UrbanHarvest,Packaging integrity issue,II,CA;NV
R-SYN-0001340,2026-03-12,Protein Shake,PureRoot,Possible metal fragments,II,WA;AZ;CO
R-SYN-0001341,2026-01-26,Granola Bars,SunBite,Packaging integrity issue,II,OR;CA;CO
R-SYN-0001342,2026-01-24,Greek Yogurt,DailySource,Undeclared peanut allergen,II,NV;CA;NY;AZ
R-SYN-0001343,2026-03-18,Whole Milk,Green Valley,Undeclared peanut allergen,II,TX;NY;CO;NV
R-SYN-0001344,2026-03-11,Chicken Nuggets,FarmNest,Potential E. coli contamination,II,NV;UT;WA;TX
R-SYN-0001345,2026-02-27,Whole Milk,UrbanHarvest,Listeria monocytogenes risk,II,UT;TX
R-SYN-0001346,2026-02-06,Fresh Salad Mix,PeakFuel,Packaging integrity issue,II,ALL
R-SYN-0001347,2026-01-25,Greek Yogurt,PeakFuel,Packaging integrity issue,III,NY;UT
R-SYN-0001348,2026-01-06,Whole Milk,Green Valley,Potential E. coli contamination,I,CO;NV;TX
R-SYN-0001349,2026-02-01,Organic Spinach,FarmNest,Undeclared peanut allergen,III,NY;WA
R-SYN-0001350,2025-12-12,Protein Shake,PureRoot,Potential E. coli contamination,II,AZ;CA;WA;TX
R-SYN-0001351,2026-02-15,Frozen Dumplings,DailySource,Packaging integrity issue,II,NV;CO;AZ
R-SYN-0001352,2026-02-28,Frozen Dumplings,PureRoot,Undeclared peanut allergen,I,AZ;OR;NV
R-SYN-0001353,2026-01-04,Fresh Salad Mix,PureRoot,Packaging integrity issue,I,CA;WA;OR;TX
R-SYN-0001354,2025-12-23,Protein Shake,UrbanHarvest,Possible metal fragments,I,NV;TX;AZ;CO
R-SYN-0001355,2026-03-14,Chicken Nuggets,TrailJoy,Potential E. coli contamination,I,NV;NY;WA
R-SYN-0001356,2026-03-12,Granola Bars,PeakFuel,Listeria monocytogenes risk,II,NV;NY;TX
R-SYN-0001357,2026-02-09,Frozen Dumplings,DailySource,Potential E. coli contamination,I,NV;CA;TX;NY
R-SYN-0001358,2026-03-15,Fresh Salad Mix,DailySource,Potential E. coli contamination,II,NV;CA;NY
R-SYN-0001359,2026-02-05,Granola Bars,SunBite,Packaging integrity issue,III,AZ;CO;UT;NY
R-SYN-0001360,2025-12-13,Whole Milk,SunBite,Undeclared peanut allergen,III,TX;NY;CA
R-SYN-0001361,2026-02-16,Granola Bars,TrailJoy,Packaging integrity issue,III,NV;CA;WA
R-SYN-0001362,2026-02-23,Organic Spinach,SunBite,Listeria monocytogenes risk,II,ALL
R-SYN-0001363,2026-01-14,Whole Milk,PeakFuel,Listeria monocytogenes risk,I,UT;OR
R-SYN-0001364,2026-03-09,Granola Bars,UrbanHarvest,Listeria monocytogenes risk,I,CA;TX;NY;AZ
R-SYN-0001365,2026-03-27,Fresh Salad Mix,TrailJoy,Undeclared peanut allergen,I,ALL
R-SYN-0001366,2025-12-28,Greek Yogurt,DailySource,Listeria monocytogenes risk,III,WA;CO;CA
R-SYN-0001367,2026-03-22,Whole Milk,UrbanHarvest,Potential E. coli contamination,I,TX;NV;OR;AZ
R-SYN-0001368,2026-03-21,Whole Milk,PeakFuel,Listeria monocytogenes risk,II,OR;TX;NV;WA
R-SYN-0001369,2026-03-17,Protein Shake,PeakFuel,Possible metal fragments,II,CA;AZ
R-SYN-0001370,2026-01-17,Chicken Nuggets,TrailJoy,Listeria monocytogenes risk,I,OR;CA
R-SYN-0001371,2026-01-13,Fresh Salad Mix,FarmNest,Possible metal fragments,I,NV;NY
R-SYN-0001372,2026-02-24,Granola Bars,DailySource,Packaging integrity issue,II,WA;UT
R-SYN-0001373,2026-03-29,Whole Milk,TrailJoy,Potential E. coli contamination,II,CO;NV;AZ;OR
R-SYN-0001374,2026-02-17,Fresh Salad Mix,DailySource,Packaging integrity issue,I,CO;NY;WA
R-SYN-0001375,2025-12-12,Chicken Nuggets,TrailJoy,Packaging integrity issue,II,NV;CA;AZ
R-SYN-0001376,2025-12-12,Frozen Dumplings,DailySource,Packaging integrity issue,III,ALL
R-SYN-0001377,2025-12-26,Whole Milk,PeakFuel,Possible metal fragments,II,CA;NY;OR
R-SYN-0001378,2026-01-16,Greek Yogurt,UrbanHarvest,Packaging integrity issue,II,OR;CO
R-SYN-0001379,2026-03-01,Fresh Salad Mix,FarmNest,Listeria monocytogenes risk,II,NV;WA
R-SYN-0001380,2026-03-04,Frozen Dumplings,PeakFuel,Undeclared peanut allergen,III,NV;UT;NY;TX
R-SYN-0001381,2026-02-06,Granola Bars,UrbanHarvest,Possible metal fragments,II,AZ;NV;TX;WA
R-SYN-0001382,2026-01-27,Chicken Nuggets,PeakFuel,Listeria monocytogenes risk,I,OR;CA;UT
R-SYN-0001383,2025-12-15,Whole Milk,DailySource,Undeclared peanut allergen,II,ALL
R-SYN-0001384,2026-01-16,Fresh Salad Mix,PureRoot,Listeria monocytogenes risk,I,ALL
R-SYN-0001385,2026-03-03,Greek Yogurt,SunBite,Packaging integrity issue,II,AZ;WA
R-SYN-0001386,2026-03-10,Chicken Nuggets,SunBite,Possible metal fragments,I,NV;WA;UT;TX
R-SYN-0001387,2026-02-01,Whole Milk,TrailJoy,Undeclared peanut allergen,II,AZ;NY
R-SYN-0001388,2026-02-22,Frozen Dumplings,Green Valley,Undeclared peanut allergen,II,CO;WA;NV;TX
R-SYN-0001389,2026-01-31,Frozen Dumplings,UrbanHarvest,Undeclared peanut allergen,I,CA;UT
R-SYN-0001390,2026-01-03,Fresh Salad Mix,DailySource,Listeria monocytogenes risk,I,UT;TX;AZ
R-SYN-0001391,2025-12-22,Organic Spinach,DailySource,Listeria monocytogenes risk,III,ALL
R-SYN-0001392,2025-12-18,Fresh Salad Mix,Green Valley,Possible metal fragments,II,CO;NV;UT;CA
R-SYN-0001393,2026-03-18,Greek Yogurt,PeakFuel,Packaging integrity issue,II,ALL
R-SYN-0001394,2026-03-10,Whole Milk,PureRoot,Possible metal fragments,I,WA;OR;CA
R-SYN-0001395,2026-02-17,Frozen Dumplings,DailySource,Listeria monocytogenes risk,II,OR;CO;NY
R-SYN-0001396,2025-12-21,Chicken Nuggets,PeakFuel,Packaging integrity issue,I,ALL
R-SYN-0001397,2026-03-14,Greek Yogurt,PeakFuel,Potential E. coli contamination,I,OR;UT;AZ
R-SYN-0001398,2026-03-11,Granola Bars,DailySource,Listeria monocytogenes risk,II,NY;UT;OR;CO
R-SYN-0001399,2025-12-12,Fresh Salad Mix,PeakFuel,Undeclared peanut allergen,I,NY;CA;UT
R-SYN-0001400,2026-02-13,Fresh Salad Mix,DailySource,Packaging integrity issue,III,NY;AZ;OR;UT
R-SYN-0001401,2026-02-11,Chicken Nuggets,FarmNest,Packaging integrity issue,II,CA;TX;NY
R-SYN-0001402,2026-03-03,Granola Bars,TrailJoy,Undeclared peanut allergen,I,TX;WA;NY;CO
R-SYN-0001403,2026-02-01,Organic Spinach,TrailJoy,Undeclared peanut allergen,II,ALL
R-SYN-0001404,2026-01-10,Frozen Dumplings,UrbanHarvest,Packaging integrity issue,I,UT;TX;NV;CA
R-SYN-0001405,2026-02-02,Protein Shake,TrailJoy,Possible metal fragments,II,WA;UT;AZ;NV
R-SYN-0001406,2026-02-01,Greek Yogurt,Green Valley,Packaging integrity issue,I,WA;TX;CO;OR
R-SYN-0001407,2026-02-21,Organic Spinach,TrailJoy,Undeclared peanut allergen,I,CO;TX;OR
R-SYN-0001408,2025-12-09,Organic Spinach,UrbanHarvest,Potential E. coli contamination,I,ALL
R-SYN-0001409,2026-03-21,Chicken Nuggets,TrailJoy,Potential E. coli contamination,II,OR;CA;UT
R-SYN-0001410,2026-02-04,Frozen Dumplings,DailySource,Undeclared peanut allergen,II,CA;OR;NV
R-SYN-0001411,2026-02-07,Granola Bars,DailySource,Undeclared peanut allergen,I,OR;UT;NV
R-SYN-0001412,2026-01-22,Protein Shake,UrbanHarvest,Possible metal fragments,II,CO;TX;NV;UT
R-SYN-0001413,2026-01-28,Organic Spinach,UrbanHarvest,Packaging integrity issue,II,NV;OR
R-SYN-0001414,2026-03-19,Chicken Nuggets,UrbanHarvest,Packaging integrity issue,III,WA;UT
R-SYN-0001415,2026-02-20,Granola Bars,UrbanHarvest,Packaging integrity issue,II,WA;NY;CO;TX
R-SYN-0001416,2026-03-07,Fresh Salad Mix,FarmNest,Undeclared peanut allergen,II,CO;NV;UT;AZ
R-SYN-0001417,2026-02-25,Protein Shake,PeakFuel,Listeria monocytogenes risk,III,NY;OR;UT
R-SYN-0001418,2025-12-28,Whole Milk,UrbanHarvest,Listeria monocytogenes risk,I,CA;NV;UT
R-SYN-0001419,2026-02-07,Whole Milk,FarmNest,Listeria monocytogenes risk,II,ALL
R-SYN-0001420,2025-12-31,Protein Shake,TrailJoy,Possible metal fragments,I,NV;UT;NY
R-SYN-0001421,2026-01-19,Protein Shake,TrailJoy,Packaging integrity issue,II,TX;WA
R-SYN-0001422,2026-03-11,Whole Milk,DailySource,Packaging integrity issue,II,NV;CO
R-SYN-0001423,2026-02-28,Granola Bars,PureRoot,Potential E. coli contamination,I,UT;AZ;WA
R-SYN-0001424,2025-12-03,Granola Bars,SunBite,Listeria monocytogenes risk,I,NV;NY;UT
R-SYN-0001425,2026-03-12,Granola Bars,TrailJoy,Packaging integrity issue,I,UT;OR;CO;NV
R-SYN-0001426,2025-12-17,Granola Bars,Green Valley,Undeclared peanut allergen,II,ALL
R-SYN-0001427,2025-12-21,Whole Milk,UrbanHarvest,Listeria monocytogenes risk,II,CO;WA;UT
R-SYN-0001428,2026-02-13,Whole Milk,TrailJoy,Possible metal fragments,I,NY;TX
R-SYN-0001429,2026-01-08,Fresh Salad Mix,PureRoot,Listeria monocytogenes risk,III,CA;AZ;UT;OR
R-SYN-0001430,2026-02-04,Organic Spinach,UrbanHarvest,Packaging integrity issue,II,TX;UT;OR;CA
R-SYN-0001431,2026-01-19,Frozen Dumplings,FarmNest,Packaging integrity issue,III,ALL
R-SYN-0001432,2025-12-03,Chicken Nuggets,TrailJoy,Potential E. coli contamination,II,CO;UT;AZ
R-SYN-0001433,2026-03-12,Whole Milk,SunBite,Undeclared peanut allergen,II,NV;CA;WA;OR
R-SYN-0001434,2026-02-22,Organic Spinach,PureRoot,Potential E. coli contamination,I,OR;WA
R-SYN-0001435,2026-01-16,Whole Milk,DailySource,Undeclared peanut allergen,II,NY;WA;NV
R-SYN-0001436,2026-03-13,Protein Shake,PeakFuel,Undeclared peanut allergen,I,NY;AZ
R-SYN-0001437,2026-03-23,Whole Milk,UrbanHarvest,Undeclared peanut allergen,II,NV;OR
R-SYN-0001438,2026-03-02,Protein Shake,UrbanHarvest,Potential E. coli contamination,I,TX;NV;CA
R-SYN-0001439,2026-02-03,Protein Shake,PureRoot,Potential E. coli contamination,II,NV;TX
R-SYN-0001440,2026-03-20,Greek Yogurt,SunBite,Undeclared peanut allergen,II,AZ;UT;WA
R-SYN-0001441,2026-03-07,Protein Shake,SunBite,Packaging integrity issue,II,CO;CA
R-SYN-0001442,2026-03-31,Fresh Salad Mix,PureRoot,Listeria monocytogenes risk,III,ALL
R-SYN-0001443,2026-02-13,Granola Bars,SunBite,Listeria monocytogenes risk,III,TX;NV
R-SYN-0001444,2025-12-09,Chicken Nuggets,Green Valley,Possible metal fragments,II,NY;WA
R-SYN-0001445,2026-03-09,Organic Spinach,FarmNest,Packaging integrity issue,I,CA;WA
R-SYN-0001446,2025-12-11,Granola Bars,UrbanHarvest,Packaging integrity issue,II,NY;UT
R-SYN-0001447,2025-12-27,Greek Yogurt,UrbanHarvest,Potential E. coli contamination,II,ALL
R-SYN-0001448,2026-03-05,Granola Bars,PureRoot,Possible metal fragments,III,CA;UT;NY
R-SYN-0001449,2026-03-28,Chicken Nuggets,Green Valley,Undeclared peanut allergen,III,ALL
R-SYN-0001450,2026-02-11,Greek Yogurt,FarmNest,Potential E. coli contamination,I,NV;TX
R-SYN-0001451,2026-03-17,Chicken Nuggets,DailySource,Listeria monocytogenes risk,III,CA;OR
R-SYN-0001452,2026-01-30,Chicken Nuggets,PeakFuel,Undeclared peanut allergen,I,TX;CO;WA;AZ
R-SYN-0001453,2025-12-15,Protein Shake,FarmNest,Undeclared peanut allergen,II,WA;TX
R-SYN-0001454,2025-12-26,Frozen Dumplings,PureRoot,Possible metal fragments,III,ALL
R-SYN-0001455,2026-03-03,Granola Bars,FarmNest,Possible metal fragments,I,UT;OR;NV;TX
R-SYN-0001456,2026-02-18,Fresh Salad Mix,UrbanHarvest,Undeclared peanut allergen,II,NV;CA
R-SYN-0001457,2025-12-20,Protein Shake,FarmNest,Potential E. coli contamination,I,ALL
R-SYN-0001458,2025-12-20,Protein Shake,FarmNest,Listeria monocytogenes risk,I,AZ;WA;UT
R-SYN-0001459,2025-12-10,Fresh Salad Mix,DailySource,Undeclared peanut allergen,II,TX;OR;AZ
R-SYN-0001460,2025-12-23,Whole Milk,UrbanHarvest,Undeclared peanut allergen,I,UT;CO;AZ
R-SYN-0001461,2026-03-19,Whole Milk,PeakFuel,Potential E. coli contamination,II,UT;NY
R-SYN-0001462,2026-03-19,Protein Shake,DailySource,Potential E. coli contamination,I,AZ;OR
R-SYN-0001463,2026-02-02,Fresh Salad Mix,SunBite,Packaging integrity issue,I,WA;NY;NV;AZ
R-SYN-0001464,2026-03-03,Organic Spinach,TrailJoy,Possible metal fragments,II,UT;CA;NV;OR
R-SYN-0001465,2026-02-13,Protein Shake,FarmNest,Possible metal fragments,I,WA;NY;OR;NV
R-SYN-0001466,2026-02-05,Protein Shake,PeakFuel,Potential E. coli contamination,III,NV;UT;WA
R-SYN-0001467,2026-01-31,Whole Milk,FarmNest,Possible metal fragments,I,OR;WA;AZ;UT
R-SYN-0001468,2026-01-14,Frozen Dumplings,Green Valley,Listeria monocytogenes risk,I,WA;NV
R-SYN-0001469,2025-12-21,Greek Yogurt,PureRoot,Listeria monocytogenes risk,II,TX;WA;NY
R-SYN-0001470,2026-03-14,Fresh Salad Mix,SunBite,Packaging integrity issue,III,NY;OR;NV
R-SYN-0001471,2026-02-18,Organic Spinach,SunBite,Packaging integrity issue,I,ALL
R-SYN-0001472,2026-01-10,Chicken Nuggets,TrailJoy,Listeria monocytogenes risk,I,CO;NY;CA;AZ
R-SYN-0001473,2026-02-16,Granola Bars,Green Valley,Listeria monocytogenes risk,III,CO;NV;OR;TX
R-SYN-0001474,2025-12-09,Chicken Nuggets,PeakFuel,Undeclared peanut allergen,II,ALL
R-SYN-0001475,2025-12-28,Whole Milk,TrailJoy,Listeria monocytogenes risk,III,CA;TX;NV
R-SYN-0001476,2025-12-23,Granola Bars,PeakFuel,Possible metal fragments,II,OR;AZ;CA;NV
R-SYN-0001477,2026-03-19,Chicken Nuggets,TrailJoy,Packaging integrity issue,II,OR;TX;NV;AZ
R-SYN-0001478,2026-01-28,Fresh Salad Mix,PureRoot,Potential E. coli contamination,II,TX;UT;CA;CO
R-SYN-0001479,2026-02-13,Fresh Salad Mix,PureRoot,Potential E. coli contamination,I,UT;CA;WA
R-SYN-0001480,2025-12-17,Fresh Salad Mix,Green Valley,Undeclared peanut allergen,II,ALL
R-SYN-0001481,2026-02-17,Frozen Dumplings,PeakFuel,Listeria monocytogenes risk,III,AZ;UT;NY
R-SYN-0001482,2026-02-28,Granola Bars,DailySource,Potential E. coli contamination,I,OR;NY;TX;UT
R-SYN-0001483,2025-12-23,Whole Milk,PureRoot,Possible metal fragments,II,TX;AZ;NY
R-SYN-0001484,2026-01-12,Protein Shake,UrbanHarvest,Possible metal fragments,I,NV;AZ;OR;WA
R-SYN-0001485,2026-01-09,Greek Yogurt,PureRoot,Undeclared peanut allergen,I,AZ;CO;NY
R-SYN-0001486,2025-12-25,Greek Yogurt,FarmNest,Possible metal fragments,I,UT;OR;NV
R-SYN-0001487,2026-01-19,Greek Yogurt,PureRoot,Packaging integrity issue,II,NV;OR
R-SYN-0001488,2026-03-13,Whole Milk,UrbanHarvest,Listeria monocytogenes risk,I,OR;TX;NY;CO
R-SYN-0001489,2026-02-03,Organic Spinach,TrailJoy,Packaging integrity issue,I,CO;WA
R-SYN-0001490,2025-12-15,Protein Shake,TrailJoy,Undeclared peanut allergen,II,CA;OR
R-SYN-0001491,2026-02-28,Organic Spinach,DailySource,Listeria monocytogenes risk,II,WA;NV;TX;OR
R-SYN-0001492,2026-01-16,Fresh Salad Mix,PureRoot,Possible metal fragments,II,NV;AZ;NY
R-SYN-0001493,2025-12-06,Protein Shake,UrbanHarvest,Packaging integrity issue,II,AZ;WA
R-SYN-0001494,2025-12-20,Greek Yogurt,SunBite,Packaging integrity issue,II,WA;AZ
R-SYN-0001495,2025-12-30,Protein Shake,DailySource,Possible metal fragments,II,ALL
R-SYN-0001496,2026-01-11,Chicken Nuggets,DailySource,Packaging integrity issue,II,CA;CO
R-SYN-0001497,2026-01-19,Organic Spinach,UrbanHarvest,Listeria monocytogenes risk,III,AZ;TX;UT;NY
R-SYN-0001498,2026-01-18,Granola Bars,Green Valley,Packaging integrity issue,II,NV;WA
R-SYN-0001499,2026-01-06,Chicken Nuggets,PeakFuel,Packaging integrity issue,II,UT;NV
R-SYN-0001500,2026-03-13,Whole Milk,Green Valley,Packaging integrity issue,I,TX;UT;OR;CA
R-SYN-0001501,2026-01-23,Fresh Salad Mix,FarmNest,Undeclared peanut allergen,I,NY;CA
R-SYN-0001502,2026-01-07,Chicken Nuggets,SunBite,Possible metal fragments,I,NV;UT;WA;AZ
R-SYN-0001503,2026-01-30,Greek Yogurt,UrbanHarvest,Undeclared peanut allergen,I,NV;OR;WA;CA
R-SYN-0001504,2026-03-08,Granola Bars,PureRoot,Undeclared peanut allergen,I,TX;AZ;WA;CA
R-SYN-0001505,2026-01-23,Granola Bars,Green Valley,Packaging integrity issue,I,AZ;TX;CO;CA
R-SYN-0001506,2026-01-23,Organic Spinach,Green Valley,Possible metal fragments,II,ALL
R-SYN-0001507,2025-12-06,Whole Milk,SunBite,Undeclared peanut allergen,I,UT;WA
R-SYN-0001508,2026-02-15,Frozen Dumplings,FarmNest,Packaging integrity issue,II,NY;UT;NV
R-SYN-0001509,2025-12-17,Chicken Nuggets,Green Valley,Packaging integrity issue,I,OR;UT
R-SYN-0001510,2026-03-18,Whole Milk,FarmNest,Packaging integrity issue,II,WA;NY;OR
R-SYN-0001511,2025-12-04,Whole Milk,DailySource,Packaging integrity issue,III,UT;TX
R-SYN-0001512,2026-02-16,Protein Shake,UrbanHarvest,Undeclared peanut allergen,I,NV;CA
R-SYN-0001513,2026-02-14,Organic Spinach,DailySource,Packaging integrity issue,I,AZ;NV;CO;OR
R-SYN-0001514,2026-01-08,Protein Shake,PeakFuel,Possible metal fragments,I,NV;UT;WA
R-SYN-0001515,2026-02-11,Frozen Dumplings,DailySource,Potential E. coli contamination,II,NV;OR;WA
R-SYN-0001516,2025-12-21,Granola Bars,Green Valley,Packaging integrity issue,III,OR;NY
R-SYN-0001517,2026-01-08,Whole Milk,Green Valley,Packaging integrity issue,I,WA;AZ;OR
R-SYN-0001518,2026-03-25,Fresh Salad Mix,FarmNest,Packaging integrity issue,II,TX;CO
R-SYN-0001519,2026-03-08,Protein Shake,UrbanHarvest,Potential E. coli contamination,II,CA;UT;WA;TX
R-SYN-0001520,2025-12-06,Frozen Dumplings,PeakFuel,Potential E. coli contamination,III,NY;NV;CO
R-SYN-0001521,2026-03-02,Whole Milk,PureRoot,Potential E. coli contamination,I,OR;NV;AZ;UT
R-SYN-0001522,2025-12-31,Granola Bars,TrailJoy,Possible metal fragments,II,ALL
R-SYN-0001523,2025-12-16,Fresh Salad Mix,PureRoot,Possible metal fragments,III,OR;CA;AZ
R-SYN-0001524,2026-01-02,Fresh Salad Mix,Green Valley,Listeria monocytogenes risk,I,TX;UT
R-SYN-0001525,2026-03-11,Chicken Nuggets,SunBite,Undeclared peanut allergen,II,OR;NV;NY;UT
R-SYN-0001526,2026-02-23,Granola Bars,PeakFuel,Potential E. coli contamination,II,TX;CO
R-SYN-0001527,2026-03-06,Greek Yogurt,Green Valley,Listeria monocytogenes risk,II,ALL
R-SYN-0001528,2026-03-27,Fresh Salad Mix,FarmNest,Potential E. coli contamination,II,NV;AZ
R-SYN-0001529,2026-02-03,Greek Yogurt,DailySource,Packaging integrity issue,II,WA;UT;AZ;NY
R-SYN-0001530,2026-03-26,Organic Spinach,FarmNest,Possible metal fragments,III,AZ;CO
R-SYN-0001531,2026-03-06,Organic Spinach,PureRoot,Listeria monocytogenes risk,I,WA;NY
R-SYN-0001532,2026-01-10,Protein Shake,UrbanHarvest,Listeria monocytogenes risk,I,UT;OR
R-SYN-0001533,2026-01-19,Greek Yogurt,FarmNest,Packaging integrity issue,III,ALL
R-SYN-0001534,2026-01-03,Frozen Dumplings,PureRoot,Packaging integrity issue,II,AZ;UT
R-SYN-0001535,2026-03-27,Greek Yogurt,SunBite,Undeclared peanut allergen,I,ALL
R-SYN-0001536,2026-03-24,Fresh Salad Mix,SunBite,Undeclared peanut allergen,II,ALL
R-SYN-0001537,2026-01-21,Frozen Dumplings,Green Valley,Listeria monocytogenes risk,III,NV;CO;AZ
R-SYN-0001538,2026-03-01,Chicken Nuggets,PeakFuel,Possible metal fragments,III,NY;CO;OR
R-SYN-0001539,2025-12-09,Whole Milk,TrailJoy,Undeclared peanut allergen,I,OR;NY;CO
R-SYN-0001540,2025-12-27,Organic Spinach,PureRoot,Possible metal fragments,I,UT;WA;CO;TX
R-SYN-0001541,2025-12-14,Whole Milk,TrailJoy,Listeria monocytogenes risk,II,CO;UT;WA;NV
R-SYN-0001542,2026-02-13,Whole Milk,UrbanHarvest,Listeria monocytogenes risk,I,WA;UT
R-SYN-0001543,2026-01-18,Protein Shake,UrbanHarvest,Listeria monocytogenes risk,II,AZ;OR;TX
R-SYN-0001544,2026-02-09,Greek Yogurt,DailySource,Potential E. coli contamination,II,NV;CA;TX;UT
R-SYN-0001545,2026-02-16,Greek Yogurt,PureRoot,Packaging integrity issue,II,WA;NV
R-SYN-0001546,2026-01-18,Greek Yogurt,PeakFuel,Packaging integrity issue,II,WA;NY;UT;CO
R-SYN-0001547,2026-01-31,Protein Shake,FarmNest,Listeria monocytogenes risk,I,UT;CA;AZ;CO
R-SYN-0001548,2025-12-21,Frozen Dumplings,SunBite,Potential E. coli contamination,I,AZ;TX
R-SYN-0001549,2026-02-19,Whole Milk,TrailJoy,Undeclared peanut allergen,III,AZ;UT
R-SYN-0001550,2026-01-16,Chicken Nuggets,DailySource,Possible metal fragments,II,UT;NY
R-SYN-0001551,2025-12-06,Greek Yogurt,FarmNest,Listeria monocytogenes risk,I,NY;CO;AZ
R-SYN-0001552,2026-02-24,Protein Shake,SunBite,Undeclared peanut allergen,III,ALL
R-SYN-0001553,2026-03-26,Greek Yogurt,PureRoot,Listeria monocytogenes risk,II,AZ;CO
R-SYN-0001554,2026-01-16,Greek Yogurt,DailySource,Potential E. coli contamination,III,AZ;UT;CA;NY
